iso3,country_name,year,start_date,start_date_accuracy,end_date,end_date_accuracy,event_name,hazard_category,hazard_category_name,hazard_sub_category,hazard_sub_category_name,hazard_type,hazard_type_name,hazard_sub_type,hazard_subtype_name,new_displacement,new_displacement_rounded,total_displacement,total_displacement_rounded,glide_numbers
LKA,Sri Lanka,2023,2023-11-05,Day,2023-11-05,Day,Sri Lanka: Flood - Gampaha (Minuwangoda) - 05/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,6,6,0,,
LKA,Sri Lanka,2023,2023-11-05,Day,2023-11-05,Day,Sri Lanka: Flood - Kegalle (Galigamuwa) - 05/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-11-06,Day,2023-11-06,Day,Sri Lanka: Flood - Matale (Ukuwela) - 06/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-11-06,Day,2023-11-06,Day,Sri Lanka: Flood - Puttalam (Mahawewa) - 06/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,138,140,0,,
LKA,Sri Lanka,2023,2023-11-06,Day,2023-11-07,Day,Sri Lanka: Flood - Gampha (Attanagalla) - 06/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,1132,1100,0,,
LKA,Sri Lanka,2023,2023-11-07,Day,2023-11-07,Day,Sri Lanka: Storm - Colombo (Kolonnawa) - 07/11/2023,2,Weather related,4,Meteorological,14,Storm,21,,30,30,0,,
LKA,Sri Lanka,2023,2023-11-08,Day,2023-11-08,Day,Sri Lanka: Flood - Gampaha (Minuwangoda) - 08/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,130,130,0,,
LKA,Sri Lanka,2023,2023-11-12,Day,2023-11-12,Day,Sri Lanka: Flood - Galle (Kadawatsatara) - 12/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,11,11,0,,
LKA,Sri Lanka,2023,2023-11-12,Day,2023-11-12,Day,Sri Lanka: Flood - Rathnapura (Balangonda) - 12/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-11-14,Day,2023-11-14,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Uwa Paranagama) - 14/11/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,146,150,0,,
LKA,Sri Lanka,2023,2023-11-14,Day,2023-11-15,Day,Sri Lanka: Flood - Jaffna (Point Pedro) - 14/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,36,36,0,,
LKA,Sri Lanka,2023,2023-11-17,Day,2023-11-17,Day,Sri Lanka: Flood - Mulaitivu (Puthukidiyirippu) - 17/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,10,10,0,,
LKA,Sri Lanka,2023,2023-11-18,Day,2023-11-20,Day,Sri Lanka: Flood - Kurunegala (Ambanpola) - 18/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,12,12,0,,
LKA,Sri Lanka,2023,2023-11-19,Day,2023-11-20,Day,Sri Lanka: Flood - Kegalle (Kegalle) - 19/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-11-19,Day,2023-11-21,Day,"Sri Lanka: Landslide/Wet mass movement - Kandy (Poojapitiya, Harispaththuwa and Medadumbara) - 19/11/2023",2,Weather related,3,Hydrological,11,Mass Movement,15,,100,100,0,,
LKA,Sri Lanka,2023,2023-11-20,Day,2023-11-20,Day,Sri Lanka: Flood - Gampaha (Diulapitiya) - 20/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,240,240,0,,
LKA,Sri Lanka,2023,2023-11-20,Day,2023-11-20,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Haputale) - 20/11/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,114,110,26,26,
LKA,Sri Lanka,2023,2023-11-21,Day,2023-11-21,Day,Sri Lanka: Flood - Puttalam (Wennappuwa) - 21/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,23,23,0,,
LKA,Sri Lanka,2023,2023-11-23,Day,2023-11-23,Day,Sri Lanka: Flood - Badulla (Ella) - 23/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,7,7,7,7,
LKA,Sri Lanka,2023,2023-11-23,Day,2023-11-23,Day,Sri Lanka: Flood - Gampaha (Aththanagalla) - 23/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,1184,1200,0,,
LKA,Sri Lanka,2023,2023-11-23,Day,2023-11-23,Day,Sri Lanka: Flood - Rathnapura (Weligapola) - 23/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,59,59,0,,
LKA,Sri Lanka,2023,2023-11-25,Day,2023-11-25,Day,Sri Lanka: Flood - Hambantota (Hambantota and Ambalanthota) - 25/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,397,400,0,,
LKA,Sri Lanka,2023,2023-11-27,Day,2023-11-27,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Passara) - 27/11/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,219,220,0,,
LKA,Sri Lanka,2023,2023-12-03,Day,2023-12-03,Day,Sri Lanka: Flood - Anuradhapura (Horoupathana) - 03/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-12-03,Day,2023-12-03,Day,Sri Lanka: Flood - Rathnapura (Balangoda) - 03/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-12-09,Day,2023-12-09,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Haldumulla) - 09/12/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,27,27,27,27,
LKA,Sri Lanka,2023,2023-12-14,Day,2023-12-18,Day,"Sri Lanka: Flood - Mulaitvu (Oddusudan, Maritimepattu and Puthukudiyirippu) - 14/12/2023",2,Weather related,3,Hydrological,10,Flood,13,,1215,1200,0,,
LKA,Sri Lanka,2023,2023-12-15,Day,2023-12-15,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Passara) - 15/12/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,40,40,40,40,
LKA,Sri Lanka,2023,2023-12-15,Day,2023-12-16,Day,Sri Lanka: Flood - Mannar (Manthai and Madhu) - 15/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,605,600,0,,
LKA,Sri Lanka,2023,2023-12-15,Day,2023-12-18,Day,Sri Lanka: Flood - Killinochchi (Kandaiwala and Karachchi) - 15/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,1186,1200,0,,
LKA,Sri Lanka,2023,2023-12-16,Day,2023-12-16,Day,Sri Lanka: Flood - Anuradhapura (Thambuttegama and Galnewa) - 16/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,25,25,0,,
LKA,Sri Lanka,2023,2023-12-16,Day,2023-12-16,Week,Sri Lanka: Flood - Vavuniya (Vauniya) - 16/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,137,140,0,,
LKA,Sri Lanka,2023,2023-12-17,Day,2023-12-20,Day,Sri Lanka: Flood - Jaffna (Karaveddy and Chavakachcheri) - 17/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,155,160,0,,
LKA,Sri Lanka,2023,2023-12-18,Day,2023-12-18,Week,Sri Lanka: Flood - Trincomalee (Town & Gravets) - 18/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,175,180,0,,
LKA,Sri Lanka,2023,2023-12-19,,2023-12-19,,Sri Lanka: Flood - Rathnapura (Embilipitya) - 19/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,29,29,29,29,
LKA,Sri Lanka,2023,2023-12-19,Day,2023-12-21,Day,Sri Lanka: Flood - Monergala (Medagama) - 19/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-12-27,Day,2023-12-30,Day,Sri Lanka: Flood - Nuwara Eliya (Haguranketha) - 27/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,14,14,14,14,
LKA,Sri Lanka,2023,2023-12-27,Day,2023-12-30,Day,Sri Lanka: Flood - Nuwara Eliya (Walapane) - 27/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,45,45,45,45,
LKA,Sri Lanka,2023,2023-12-27,Day,2023-12-30,Day,Sri Lanka: Landslide/Wet mass movement - Nuwara Eliya (Nuwara Eliya) - 27/12/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,28,28,28,28,
LKA,Sri Lanka,2023,2023-12-27,Day,2023-12-30,Day,Sri Lanka: Storm - Nuwara Eliya (Nuwara Eliya) - 27/12/2023,2,Weather related,4,Meteorological,14,Storm,21,,16,16,14,14,
LKA,Sri Lanka,2023,2023-12-30,,2023-12-30,,Sri Lanka: Erosion - Monargala (Monargala) - 30/12/2023,2,Weather related,2,Climatological,6,Erosion,8,,66,66,27,27,
LKA,Sri Lanka,2023,2023-12-30,Day,2023-12-31,Day,Sri Lanka: Landslide/Wet mass movement -  Badulla (Lunugala) - 30/12/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,550,550,403,400,
LKA,Sri Lanka,2023,2023-12-30,Day,2023-12-31,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Passara) - 30/12/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,92,92,79,79,
LKA,Sri Lanka,2023,2023-12-31,,2023-12-31,,Sri Lanka: Flood - Anuradhapura (Thambuttegama and Galnewawa) - 31/12/2023,2,Weather related,3,Hydrological,10,Flood,13,,21,21,21,21,
